巴里坤哈萨克自治县,650521,哈密市,新疆维吾尔自治区
伊州区,650502,哈密市,新疆维吾尔自治区
新星市,659011,新疆维吾尔自治区,
图木舒克市,659003,新疆维吾尔自治区,
阿克苏地区,652900,新疆维吾尔自治区,
拜城县,652926,阿克苏地区,新疆维吾尔自治区
库车市,652902,阿克苏地区,新疆维吾尔自治区
新和县,652925,阿克苏地区,新疆维吾尔自治区
沙雅县,652924,阿克苏地区,新疆维吾尔自治区
阿克苏市,652901,阿克苏地区,新疆维吾尔自治区
阿瓦提县,652928,阿克苏地区,新疆维吾尔自治区
柯坪县,652929,阿克苏地区,新疆维吾尔自治区
温宿县,652922,阿克苏地区,新疆维吾尔自治区
乌什县,652927,阿克苏地区,新疆维吾尔自治区
乌鲁木齐市,650100,新疆维吾尔自治区,
达坂城区,650107,乌鲁木齐市,新疆维吾尔自治区
头屯河区,650106,乌鲁木齐市,新疆维吾尔自治区
新市区,650104,乌鲁木齐市,新疆维吾尔自治区
米东区,650109,乌鲁木齐市,新疆维吾尔自治区
水磨沟区,650105,乌鲁木齐市,新疆维吾尔自治区
天山区,650102,乌鲁木齐市,新疆维吾尔自治区
沙依巴克区,650103,乌鲁木齐市,新疆维吾尔自治区
乌鲁木齐县,650121,乌鲁木齐市,新疆维吾尔自治区
胡杨河市,659010,新疆维吾尔自治区,
五家渠市,659004,新疆维吾尔自治区,
白杨市,659012,新疆维吾尔自治区,
克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,
阿合奇县,653023,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
阿克陶县,653022,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
乌恰县,653024,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
阿图什市,653001,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
湖北省,420000,,
襄阳市,420600,湖北省,
谷城县,420625,襄阳市,湖北省
枣阳市,420683,襄阳市,湖北省
保康县,420626,襄阳市,湖北省
南漳县,420624,襄阳市,湖北省
襄城区,420602,襄阳市,湖北省
樊城区,420606,襄阳市,湖北省
襄州区,420607,襄阳市,湖北省
宜城市,420684,襄阳市,湖北省
老河口市,420682,襄阳市,湖北省
十堰市,420300,湖北省,
郧阳区,420304,十堰市,湖北省
张湾区,420303,十堰市,湖北省
竹山县,420323,十堰市,湖北省
竹溪县,420324,十堰市,湖北省
茅箭区,420302,十堰市,湖北省
房县,420325,十堰市,湖北省
丹江口市,420381,十堰市,湖北省
郧西县,420322,十堰市,湖北省
宜昌市,420500,湖北省,
兴山县,420526,宜昌市,湖北省
点军区,420504,宜昌市,湖北省
秭归县,420527,宜昌市,湖北省
当阳市,420582,宜昌市,湖北省
宜都市,420581,宜昌市,湖北省
远安县,420525,宜昌市,湖北省
五峰土家族自治县,420529,宜昌市,湖北省
西陵区,420502,宜昌市,湖北省
夷陵区,420506,宜昌市,湖北省
枝江市,420583,宜昌市,湖北省
猇亭区,420505,宜昌市,湖北省
伍家岗区,420503,宜昌市,湖北省
长阳土家族自治县,420528,宜昌市,湖北省
武汉市,420100,湖北省,
新洲区,420117,武汉市,湖北省
汉南区,420113,武汉市,湖北省
蔡甸区,420114,武汉市,湖北省
江夏区,420115,武汉市,湖北省
武昌区,420106,武汉市,湖北省
江汉区,420103,武汉市,湖北省
江岸区,420102,武汉市,湖北省
青山区,420107,武汉市,湖北省
东西湖区,420112,武汉市,湖北省
汉阳区,420105,武汉市,湖北省
硚口区,420104,武汉市,湖北省
黄陂区,420116,武汉市,湖北省
洪山区,420111,武汉市,湖北省
黄冈市,421100,湖北省,
麻城市,421181,黄冈市,湖北省
黄州区,421102,黄冈市,湖北省
团风县,421121,黄冈市,湖北省
黄梅县,421127,黄冈市,湖北省
武穴市,421182,黄冈市,湖北省
英山县,421124,黄冈市,湖北省
红安县,421122,黄冈市,湖北省
浠水县,421125,黄冈市,湖北省
蕲春县,421126,黄冈市,湖北省
罗田县,421123,黄冈市,湖北省
天门市,429006,湖北省,
孝感市,420900,湖北省,
应城市,420981,孝感市,湖北省
孝南区,420902,孝感市,湖北省
云梦县,420923,孝感市,湖北省
汉川市,420984,孝感市,湖北省
安陆市,420982,孝感市,湖北省
孝昌县,420921,孝感市,湖北省
大悟县,420922,孝感市,湖北省
潜江市,429005,湖北省,
荆门市,420800,湖北省,
京山市,420882,荆门市,湖北省
沙洋县,420822,荆门市,湖北省
钟祥市,420881,荆门市,湖北省
掇刀区,420804,荆门市,湖北省
东宝区,420802,荆门市,湖北省
恩施土家族苗族自治州,422800,湖北省,
建始县,422822,恩施土家族苗族自治州,湖北省
利川市,422802,恩施土家族苗族自治州,湖北省
来凤县,422827,恩施土家族苗族自治州,湖北省
鹤峰县,422828,恩施土家族苗族自治州,湖北省
巴东县,422823,恩施土家族苗族自治州,湖北省
恩施市,422801,恩施土家族苗族自治州,湖北省
宣恩县,422825,恩施土家族苗族自治州,湖北省
咸丰县,422826,恩施土家族苗族自治州,湖北省
仙桃市,429004,湖北省,
荆州市,421000,湖北省,
江陵县,421024,荆州市,湖北省
洪湖市,421083,荆州市,湖北省
监利市,421088,荆州市,湖北省
松滋市,421087,荆州市,湖北省
公安县,421022,荆州市,湖北省
石首市,421081,荆州市,湖北省
沙市区,421002,荆州市,湖北省
荆州区,421003,荆州市,湖北省
咸宁市,421200,湖北省,
嘉鱼县,421221,咸宁市,湖北省
赤壁市,421281,咸宁市,湖北省
通山县,421224,咸宁市,湖北省
通城县,421222,咸宁市,湖北省
崇阳县,421223,咸宁市,湖北省
咸安区,421202,咸宁市,湖北省
神农架林区,429021,湖北省,
随州市,421300,湖北省,
随县,421321,随州市,湖北省
曾都区,421303,随州市,湖北省
广水市,421381,随州市,湖北省
鄂州市,420700,湖北省,
梁子湖区,420702,鄂州市,湖北省
华容区,420703,鄂州市,湖北省
鄂城区,420704,鄂州市,湖北省
黄石市,420200,湖北省,
铁山区,420205,黄石市,湖北省
西塞山区,420203,黄石市,湖北省
阳新县,420222,黄石市,湖北省
黄石港区,420202,黄石市,湖北省
下陆区,420204,黄石市,湖北省
大冶市,420281,黄石市,湖北省
辽宁省,210000,,
葫芦岛市,211400,辽宁省,
龙港区,211403,葫芦岛市,辽宁省
建昌县,211422,葫芦岛市,辽宁省
兴城市,211481,葫芦岛市,辽宁省
绥中县,211421,葫芦岛市,辽宁省
南票区,211404,葫芦岛市,辽宁省
连山区,211402,葫芦岛市,辽宁省
大连市,210200,辽宁省,
瓦房店市,210281,大连市,辽宁省
庄河市,210283,大连市,辽宁省
普兰店区,210214,大连市,辽宁省
金州区,210213,大连市,辽宁省
长海县,210224,大连市,辽宁省
甘井子区,210211,大连市,辽宁省
旅顺口区,210212,大连市,辽宁省
西岗区,210203,大连市,辽宁省
中山区,210202,大连市,辽宁省
沙河口区,210204,大连市,辽宁省
丹东市,210600,辽宁省,
凤城市,210682,丹东市,辽宁省
振安区,210604,丹东市,辽宁省
东港市,210681,丹东市,辽宁省
振兴区,210603,丹东市,辽宁省
宽甸满族自治县,210624,丹东市,辽宁省
元宝区,210602,丹东市,辽宁省
锦州市,210700,辽宁省,
太和区,210711,锦州市,辽宁省
凌海市,210781,锦州市,辽宁省
北镇市,210782,锦州市,辽宁省
古塔区,210702,锦州市,辽宁省
黑山县,210726,锦州市,辽宁省
义县,210727,锦州市,辽宁省
凌河区,210703,锦州市,辽宁省
沈阳市,210100,辽宁省,
于洪区,210114,沈阳市,辽宁省
康平县,210123,沈阳市,辽宁省
法库县,210124,沈阳市,辽宁省
沈河区,210103,沈阳市,辽宁省
大东区,210104,沈阳市,辽宁省
浑南区,210112,沈阳市,辽宁省
铁西区,210106,沈阳市,辽宁省
辽中区,210115,沈阳市,辽宁省
苏家屯区,210111,沈阳市,辽宁省
和平区,210102,沈阳市,辽宁省
沈北新区,210113,沈阳市,辽宁省
皇姑区,210105,沈阳市,辽宁省
新民市,210181,沈阳市,辽宁省
铁岭市,211200,辽宁省,
开原市,211282,铁岭市,辽宁省
清河区,211204,铁岭市,辽宁省
调兵山市,211281,铁岭市,辽宁省
铁岭县,211221,铁岭市,辽宁省
银州区,211202,铁岭市,辽宁省
西丰县,211223,铁岭市,辽宁省
昌图县,211224,铁岭市,辽宁省
阜新市,210900,辽宁省,
太平区,210904,阜新市,辽宁省
清河门区,210905,阜新市,辽宁省
新邱区,210903,阜新市,辽宁省
阜新蒙古族自治县,210921,阜新市,辽宁省
彰武县,210922,阜新市,辽宁省
细河区,210911,阜新市,辽宁省
海州区,210902,阜新市,辽宁省
本溪市,210500,辽宁省,
桓仁满族自治县,210522,本溪市,辽宁省
南芬区,210505,本溪市,辽宁省
明山区,210504,本溪市,辽宁省
本溪满族自治县,210521,本溪市,辽宁省
溪湖区,210503,本溪市,辽宁省
平山区,210502,本溪市,辽宁省
辽阳市,211000,辽宁省,
太子河区,211011,辽阳市,辽宁省
弓长岭区,211005,辽阳市,辽宁省
灯塔市,211081,辽阳市,辽宁省
辽阳县,211021,辽阳市,辽宁省
宏伟区,211004,辽阳市,辽宁省
白塔区,211002,辽阳市,辽宁省
文圣区,211003,辽阳市,辽宁省
抚顺市,210400,辽宁省,
新宾满族自治县,210422,抚顺市,辽宁省
顺城区,210411,抚顺市,辽宁省
望花区,210404,抚顺市,辽宁省
新抚区,210402,抚顺市,辽宁省
抚顺县,210421,抚顺市,辽宁省
东洲区,210403,抚顺市,辽宁省
清原满族自治县,210423,抚顺市,辽宁省
盘锦市,211100,辽宁省,
双台子区,211102,盘锦市,辽宁省
盘山县,211122,盘锦市,辽宁省
兴隆台区,211103,盘锦市,辽宁省
大洼区,211104,盘锦市,辽宁省
朝阳市,211300,辽宁省,
凌源市,211382,朝阳市,辽宁省
喀喇沁左翼蒙古族自治县,211324,朝阳市,辽宁省
北票市,211381,朝阳市,辽宁省
龙城区,211303,朝阳市,辽宁省
双塔区,211302,朝阳市,辽宁省
朝阳县,211321,朝阳市,辽宁省
建平县,211322,朝阳市,辽宁省
鞍山市,210300,辽宁省,
岫岩满族自治县,210323,鞍山市,辽宁省
立山区,210304,鞍山市,辽宁省
铁东区,210302,鞍山市,辽宁省
铁西区,210303,鞍山市,辽宁省
千山区,210311,鞍山市,辽宁省
台安县,210321,鞍山市,辽宁省
海城市,210381,鞍山市,辽宁省
营口市,210800,辽宁省,
西市区,210803,营口市,辽宁省
鲅鱼圈区,210804,营口市,辽宁省
盖州市,210881,营口市,辽宁省
站前区,210802,营口市,辽宁省
老边区,210811,营口市,辽宁省
大石桥市,210882,营口市,辽宁省
山东省,370000,,
东营市,370500,山东省,
利津县,370522,东营市,山东省
东营区,370502,东营市,山东省
河口区,370503,东营市,山东省
垦利区,370505,东营市,山东省
广饶县,370523,东营市,山东省
滨州市,371600,山东省,
沾化区,371603,滨州市,山东省
无棣县,371623,滨州市,山东省
阳信县,371622,滨州市,山东省
博兴县,371625,滨州市,山东省
滨城区,371602,滨州市,山东省
惠民县,371621,滨州市,山东省
邹平市,371681,滨州市,山东省
烟台市,370600,山东省,
蓬莱区,370614,烟台市,山东省
芝罘区,370602,烟台市,山东省
莱州市,370683,烟台市,山东省
海阳市,370687,烟台市,山东省
龙口市,370681,烟台市,山东省
莱阳市,370682,烟台市,山东省
栖霞市,370686,烟台市,山东省
招远市,370685,烟台市,山东省
牟平区,370612,烟台市,山东省
福山区,370611,烟台市,山东省
莱山区,370613,烟台市,山东省
威海市,371000,山东省,
乳山市,371083,威海市,山东省
荣成市,371082,威海市,山东省
环翠区,371002,威海市,山东省
文登区,371003,威海市,山东省
青岛市,370200,山东省,
莱西市,370285,青岛市,山东省
平度市,370283,青岛市,山东省
即墨区,370215,青岛市,山东省
崂山区,370212,青岛市,山东省
城阳区,370214,青岛市,山东省
黄岛区,370211,青岛市,山东省
胶州市,370281,青岛市,山东省
市北区,370203,青岛市,山东省
市南区,370202,青岛市,山东省
李沧区,370213,青岛市,山东省
聊城市,371500,山东省,
冠县,371525,聊城市,山东省
东昌府区,371502,聊城市,山东省
莘县,371522,聊城市,山东省
阳谷县,371521,聊城市,山东省
东阿县,371524,聊城市,山东省
高唐县,371526,聊城市,山东省
茌平区,371503,聊城市,山东省
临清市,371581,聊城市,山东省
淄博市,370300,山东省,
临淄区,370305,淄博市,山东省
博山区,370304,淄博市,山东省
沂源县,370323,淄博市,山东省
高青县,370322,淄博市,山东省
张店区,370303,淄博市,山东省
桓台县,370321,淄博市,山东省
淄川区,370302,淄博市,山东省
周村区,370306,淄博市,山东省
济南市,370100,山东省,
钢城区,370117,济南市,山东省
长清区,370113,济南市,山东省
商河县,370126,济南市,山东省
章丘区,370114,济南市,山东省
莱芜区,370116,济南市,山东省
平阴县,370124,济南市,山东省
济阳区,370115,济南市,山东省
历下区,370102,济南市,山东省
槐荫区,370104,济南市,山东省
历城区,370112,济南市,山东省
天桥区,370105,济南市,山东省
市中区,370103,济南市,山东省
潍坊市,370700,山东省,
寿光市,370783,潍坊市,山东省
昌邑市,370786,潍坊市,山东省
高密市,370785,潍坊市,山东省
寒亭区,370703,潍坊市,山东省
诸城市,370782,潍坊市,山东省
奎文区,370705,潍坊市,山东省
潍城区,370702,潍坊市,山东省
青州市,370781,潍坊市,山东省
临朐县,370724,潍坊市,山东省
昌乐县,370725,潍坊市,山东省
坊子区,370704,潍坊市,山东省
安丘市,370784,潍坊市,山东省
泰安市,370900,山东省,
肥城市,370983,泰安市,山东省
泰山区,370902,泰安市,山东省
宁阳县,370921,泰安市,山东省
东平县,370923,泰安市,山东省
新泰市,370982,泰安市,山东省
岱岳区,370911,泰安市,山东省
济宁市,370800,山东省,
微山县,370826,济宁市,山东省
鱼台县,370827,济宁市,山东省
曲阜市,370881,济宁市,山东省
泗水县,370831,济宁市,山东省
汶上县,370830,济宁市,山东省
金乡县,370828,济宁市,山东省
邹城市,370883,济宁市,山东省
任城区,370811,济宁市,山东省
嘉祥县,370829,济宁市,山东省
兖州区,370812,济宁市,山东省
梁山县,370832,济宁市,山东省
临沂市,371300,山东省,
河东区,371312,临沂市,山东省
兰山区,371302,临沂市,山东省
费县,371325,临沂市,山东省
莒南县,371327,临沂市,山东省
郯城县,371322,临沂市,山东省
蒙阴县,371328,临沂市,山东省
平邑县,371326,临沂市,山东省
沂南县,371321,临沂市,山东省
沂水县,371323,临沂市,山东省
罗庄区,371311,临沂市,山东省
兰陵县,371324,临沂市,山东省
临沭县,371329,临沂市,山东省
菏泽市,371700,山东省,
定陶区,371703,菏泽市,山东省
鄄城县,371726,菏泽市,山东省
东明县,371728,菏泽市,山东省
巨野县,371724,菏泽市,山东省
牡丹区,371702,菏泽市,山东省
郓城县,371725,菏泽市,山东省
成武县,371723,菏泽市,山东省
单县,371722,菏泽市,山东省
曹县,371721,菏泽市,山东省
德州市,371400,山东省,
宁津县,371422,德州市,山东省
乐陵市,371481,德州市,山东省
庆云县,371423,德州市,山东省
德城区,371402,德州市,山东省
平原县,371426,德州市,山东省
武城县,371428,德州市,山东省
齐河县,371425,德州市,山东省
禹城市,371482,德州市,山东省
临邑县,371424,德州市,山东省
陵城区,371403,德州市,山东省
夏津县,371427,德州市,山东省
日照市,371100,山东省,
莒县,371122,日照市,山东省
岚山区,371103,日照市,山东省
东港区,371102,日照市,山东省
五莲县,371121,日照市,山东省
枣庄市,370400,山东省,
薛城区,370403,枣庄市,山东省
台儿庄区,370405,枣庄市,山东省
山亭区,370406,枣庄市,山东省
市中区,370402,枣庄市,山东省
峄城区,370404,枣庄市,山东省
滕州市,370481,枣庄市,山东省
上海市,310000,,
浦东新区,310115,上海市,
金山区,310116,上海市,
崇明区,310151,上海市,
杨浦区,310110,上海市,
虹口区,310109,上海市,
静安区,310106,上海市,
长宁区,310105,上海市,
奉贤区,310120,上海市,
青浦区,310118,上海市,
宝山区,310113,上海市,
普陀区,310107,上海市,
黄浦区,310101,上海市,
徐汇区,310104,上海市,
松江区,310117,上海市,
闵行区,310112,上海市,
嘉定区,310114,上海市,
贵州省,520000,,
遵义市,520300,贵州省,
余庆县,520329,遵义市,贵州省
赤水市,520381,遵义市,贵州省
湄潭县,520328,遵义市,贵州省
汇川区,520303,遵义市,贵州省
务川仡佬族苗族自治县,520326,遵义市,贵州省
仁怀市,520382,遵义市,贵州省
播州区,520304,遵义市,贵州省
绥阳县,520323,遵义市,贵州省
凤冈县,520327,遵义市,贵州省
红花岗区,520302,遵义市,贵州省
正安县,520324,遵义市,贵州省
道真仡佬族苗族自治县,520325,遵义市,贵州省
习水县,520330,遵义市,贵州省
桐梓县,520322,遵义市,贵州省
铜仁市,520600,贵州省,
石阡县,520623,铜仁市,贵州省
松桃苗族自治县,520628,铜仁市,贵州省
玉屏侗族自治县,520622,铜仁市,贵州省
印江土家族苗族自治县,520625,铜仁市,贵州省
江口县,520621,铜仁市,贵州省
万山区,520603,铜仁市,贵州省
碧江区,520602,铜仁市,贵州省
沿河土家族自治县,520627,铜仁市,贵州省
德江县,520626,铜仁市,贵州省
思南县,520624,铜仁市,贵州省
六盘水市,520200,贵州省,
盘州市,520281,六盘水市,贵州省
六枝特区,520203,六盘水市,贵州省
钟山区,520201,六盘水市,贵州省
水城区,520204,六盘水市,贵州省
黔南布依族苗族自治州,522700,贵州省,
罗甸县,522728,黔南布依族苗族自治州,贵州省
长顺县,522729,黔南布依族苗族自治州,贵州省
贵定县,522723,黔南布依族苗族自治州,贵州省
惠水县,522731,黔南布依族苗族自治州,贵州省
龙里县,522730,黔南布依族苗族自治州,贵州省
瓮安县,522725,黔南布依族苗族自治州,贵州省
福泉市,522702,黔南布依族苗族自治州,贵州省
都匀市,522701,黔南布依族苗族自治州,贵州省
平塘县,522727,黔南布依族苗族自治州,贵州省
三都水族自治县,522732,黔南布依族苗族自治州,贵州省
独山县,522726,黔南布依族苗族自治州,贵州省
荔波县,522722,黔南布依族苗族自治州,贵州省
安顺市,520400,贵州省,
西秀区,520402,安顺市,贵州省
紫云苗族布依族自治县,520425,安顺市,贵州省
普定县,520422,安顺市,贵州省
镇宁布依族苗族自治县,520423,安顺市,贵州省
关岭布依族苗族自治县,520424,安顺市,贵州省
平坝区,520403,安顺市,贵州省
黔西南布依族苗族自治州,522300,贵州省,
望谟县,522326,黔西南布依族苗族自治州,贵州省
安龙县,522328,黔西南布依族苗族自治州,贵州省
兴义市,522301,黔西南布依族苗族自治州,贵州省
晴隆县,522324,黔西南布依族苗族自治州,贵州省
册亨县,522327,黔西南布依族苗族自治州,贵州省
贞丰县,522325,黔西南布依族苗族自治州,贵州省
兴仁市,522302,黔西南布依族苗族自治州,贵州省
普安县,522323,黔西南布依族苗族自治州,贵州省
黔东南苗族侗族自治州,522600,贵州省,
天柱县,522627,黔东南苗族侗族自治州,贵州省
施秉县,522623,黔东南苗族侗族自治州,贵州省
丹寨县,522636,黔东南苗族侗族自治州,贵州省
麻江县,522635,黔东南苗族侗族自治州,贵州省
凯里市,522601,黔东南苗族侗族自治州,贵州省
台江县,522630,黔东南苗族侗族自治州,贵州省
黄平县,522622,黔东南苗族侗族自治州,贵州省
镇远县,522625,黔东南苗族侗族自治州,贵州省
岑巩县,522626,黔东南苗族侗族自治州,贵州省
黎平县,522631,黔东南苗族侗族自治州,贵州省
三穗县,522624,黔东南苗族侗族自治州,贵州省
锦屏县,522628,黔东南苗族侗族自治州,贵州省
从江县,522633,黔东南苗族侗族自治州,贵州省
榕江县,522632,黔东南苗族侗族自治州,贵州省
剑河县,522629,黔东南苗族侗族自治州,贵州省
雷山县,522634,黔东南苗族侗族自治州,贵州省
毕节市,520500,贵州省,
金沙县,520523,毕节市,贵州省
黔西市,520581,毕节市,贵州省
织金县,520524,毕节市,贵州省
大方县,520521,毕节市,贵州省
纳雍县,520525,毕节市,贵州省
七星关区,520502,毕节市,贵州省
赫章县,520527,毕节市,贵州省
威宁彝族回族苗族自治县,520526,毕节市,贵州省
贵阳市,520100,贵州省,
开阳县,520121,贵阳市,贵州省
白云区,520113,贵阳市,贵州省
修文县,520123,贵阳市,贵州省
息烽县,520122,贵阳市,贵州省
观山湖区,520115,贵阳市,贵州省
乌当区,520112,贵阳市,贵州省
花溪区,520111,贵阳市,贵州省
清镇市,520181,贵阳市,贵州省
云岩区,520103,贵阳市,贵州省
南明区,520102,贵阳市,贵州省
重庆市,500000,,
巫溪县,500238,重庆市,
奉节县,500236,重庆市,
石柱土家族自治县,500240,重庆市,
巫山县,500237,重庆市,
丰都县,500230,重庆市,
城口县,500229,重庆市,
垫江县,500231,重庆市,
云阳县,500235,重庆市,
忠县,500233,重庆市,
秀山土家族苗族自治县,500241,重庆市,
彭水苗族土家族自治县,500243,重庆市,
酉阳土家族苗族自治县,500242,重庆市,
合川区,500117,重庆市,
潼南区,500152,重庆市,
长寿区,500115,重庆市,
铜梁区,500151,重庆市,
大渡口区,500104,重庆市,
大足区,500111,重庆市,
九龙坡区,500107,重庆市,
南岸区,500108,重庆市,
武隆区,500156,重庆市,
綦江区,500110,重庆市,
涪陵区,500102,重庆市,
南川区,500119,重庆市,
永川区,500118,重庆市,
荣昌区,500153,重庆市,
江津区,500116,重庆市,
巴南区,500113,重庆市,
璧山区,500120,重庆市,
万州区,500101,重庆市,
开州区,500154,重庆市,
渝中区,500103,重庆市,
梁平区,500155,重庆市,
沙坪坝区,500106,重庆市,
黔江区,500114,重庆市,
两江新区,500157,重庆市,
北碚区,500109,重庆市,
安徽省,340000,,
铜陵市,340700,安徽省,
郊区,340711,铜陵市,安徽省
铜官区,340705,铜陵市,安徽省
枞阳县,340722,铜陵市,安徽省
义安区,340706,铜陵市,安徽省
池州市,341700,安徽省,
贵池区,341702,池州市,安徽省
石台县,341722,池州市,安徽省
青阳县,341723,池州市,安徽省
东至县,341721,池州市,安徽省
安庆市,340800,安徽省,
岳西县,340828,安庆市,安徽省
桐城市,340881,安庆市,安徽省
大观区,340803,安庆市,安徽省
太湖县,340825,安庆市,安徽省
宿松县,340826,安庆市,安徽省
宜秀区,340811,安庆市,安徽省
迎江区,340802,安庆市,安徽省
潜山市,340882,安庆市,安徽省
怀宁县,340822,安庆市,安徽省
望江县,340827,安庆市,安徽省
淮北市,340600,安徽省,
杜集区,340602,淮北市,安徽省
相山区,340603,淮北市,安徽省
烈山区,340604,淮北市,安徽省
濉溪县,340621,淮北市,安徽省
马鞍山市,340500,安徽省,
博望区,340506,马鞍山市,安徽省
和县,340523,马鞍山市,安徽省
含山县,340522,马鞍山市,安徽省
雨山区,340504,马鞍山市,安徽省
花山区,340503,马鞍山市,安徽省
当涂县,340521,马鞍山市,安徽省
六安市,341500,安徽省,
金寨县,341524,六安市,安徽省
霍邱县,341522,六安市,安徽省
叶集区,341504,六安市,安徽省
霍山县,341525,六安市,安徽省
舒城县,341523,六安市,安徽省
金安区,341502,六安市,安徽省
裕安区,341503,六安市,安徽省
阜阳市,341200,安徽省,
颍州区,341202,阜阳市,安徽省
临泉县,341221,阜阳市,安徽省
界首市,341282,阜阳市,安徽省
颍东区,341203,阜阳市,安徽省
颍泉区,341204,阜阳市,安徽省
太和县,341222,阜阳市,安徽省
颍上县,341226,阜阳市,安徽省
阜南县,341225,阜阳市,安徽省
淮南市,340400,安徽省,
潘集区,340406,淮南市,安徽省
田家庵区,340403,淮南市,安徽省
大通区,340402,淮南市,安徽省
寿县,340422,淮南市,安徽省
凤台县,340421,淮南市,安徽省
谢家集区,340404,淮南市,安徽省
八公山区,340405,淮南市,安徽省
宿州市,341300,安徽省,
泗县,341324,宿州市,安徽省
埇桥区,341302,宿州市,安徽省
灵璧县,341323,宿州市,安徽省
萧县,341322,宿州市,安徽省
砀山县,341321,宿州市,安徽省
滁州市,341100,安徽省,
凤阳县,341126,滁州市,安徽省
明光市,341182,滁州市,安徽省
全椒县,341124,滁州市,安徽省
天长市,341181,滁州市,安徽省
琅琊区,341102,滁州市,安徽省
南谯区,341103,滁州市,安徽省
定远县,341125,滁州市,安徽省
来安县,341122,滁州市,安徽省
黄山市,341000,安徽省,
黄山区,341003,黄山市,安徽省
休宁县,341022,黄山市,安徽省
祁门县,341024,黄山市,安徽省
黟县,341023,黄山市,安徽省
徽州区,341004,黄山市,安徽省
屯溪区,341002,黄山市,安徽省
歙县,341021,黄山市,安徽省
蚌埠市,340300,安徽省,
淮上区,340311,蚌埠市,安徽省
禹会区,340304,蚌埠市,安徽省
蚌山区,340303,蚌埠市,安徽省
龙子湖区,340302,蚌埠市,安徽省
固镇县,340323,蚌埠市,安徽省
五河县,340322,蚌埠市,安徽省
怀远县,340321,蚌埠市,安徽省
芜湖市,340200,安徽省,
弋江区,340209,芜湖市,安徽省
繁昌区,340212,芜湖市,安徽省
镜湖区,340202,芜湖市,安徽省
鸠江区,340207,芜湖市,安徽省
湾沚区,340210,芜湖市,安徽省
南陵县,340223,芜湖市,安徽省
无为市,340281,芜湖市,安徽省
宣城市,341800,安徽省,
旌德县,341825,宣城市,安徽省
宁国市,341881,宣城市,安徽省
宣州区,341802,宣城市,安徽省
郎溪县,341821,宣城市,安徽省
广德市,341882,宣城市,安徽省
绩溪县,341824,宣城市,安徽省
泾县,341823,宣城市,安徽省
亳州市,341600,安徽省,
谯城区,341602,亳州市,安徽省
利辛县,341623,亳州市,安徽省
蒙城县,341622,亳州市,安徽省
涡阳县,341621,亳州市,安徽省
合肥市,340100,安徽省,
庐阳区,340103,合肥市,安徽省
包河区,340111,合肥市,安徽省
庐江县,340124,合肥市,安徽省
长丰县,340121,合肥市,安徽省
瑶海区,340102,合肥市,安徽省
肥东县,340122,合肥市,安徽省
蜀山区,340104,合肥市,安徽省
巢湖市,340181,合肥市,安徽省
肥西县,340123,合肥市,安徽省
福建省,350000,,
宁德市,350900,福建省,
福鼎市,350982,宁德市,福建省
蕉城区,350902,宁德市,福建省
霞浦县,350921,宁德市,福建省
古田县,350922,宁德市,福建省
福安市,350981,宁德市,福建省
寿宁县,350924,宁德市,福建省
柘荣县,350926,宁德市,福建省
周宁县,350925,宁德市,福建省
屏南县,350923,宁德市,福建省
福州市,350100,福建省,
罗源县,350123,福州市,福建省
闽清县,350124,福州市,福建省
连江县,350122,福州市,福建省
福清市,350181,福州市,福建省
长乐区,350112,福州市,福建省
平潭县,350128,福州市,福建省
台江区,350103,福州市,福建省
永泰县,350125,福州市,福建省
鼓楼区,350102,福州市,福建省
晋安区,350111,福州市,福建省
马尾区,350105,福州市,福建省
闽侯县,350121,福州市,福建省
仓山区,350104,福州市,福建省
莆田市,350300,福建省,
秀屿区,350305,莆田市,福建省
荔城区,350304,莆田市,福建省
仙游县,350322,莆田市,福建省
城厢区,350302,莆田市,福建省
涵江区,350303,莆田市,福建省
厦门市,350200,福建省,
湖里区,350206,厦门市,福建省
思明区,350203,厦门市,福建省
翔安区,350213,厦门市,福建省
同安区,350212,厦门市,福建省
集美区,350211,厦门市,福建省
海沧区,350205,厦门市,福建省
泉州市,350500,福建省,
惠安县,350521,泉州市,福建省
洛江区,350504,泉州市,福建省
晋江市,350582,泉州市,福建省
南安市,350583,泉州市,福建省
金门县,350527,泉州市,福建省
石狮市,350581,泉州市,福建省
泉港区,350505,泉州市,福建省
德化县,350526,泉州市,福建省
丰泽区,350503,泉州市,福建省
鲤城区,350502,泉州市,福建省
永春县,350525,泉州市,福建省
安溪县,350524,泉州市,福建省
漳州市,350600,福建省,
龙海区,350604,漳州市,福建省
漳浦县,350623,漳州市,福建省
东山县,350626,漳州市,福建省
长泰区,350605,漳州市,福建省
平和县,350628,漳州市,福建省
龙文区,350603,漳州市,福建省
华安县,350629,漳州市,福建省
南靖县,350627,漳州市,福建省
芗城区,350602,漳州市,福建省
诏安县,350624,漳州市,福建省
云霄县,350622,漳州市,福建省
龙岩市,350800,福建省,
永定区,350803,龙岩市,福建省
新罗区,350802,龙岩市,福建省
漳平市,350881,龙岩市,福建省
